word1,word2,falseness
roadă,roer,0.215257
roată,rueda,0.09222901
roș,rojo,0.094628006
roșu,rojo,0.04939401
rostral,rostral,0.059466004
rotondă,rotonda,0.19225499
rozariu,rosario,0.172423
rup,arroba,0.274476
ruptură,rotura,0.068021
șa,silla,0.173052
sac,saco,0.034429997
sacerdotal,sacerdotal,0.0062400103
sacrament,sacramento,0.080109
safir,zafiro,0.11442602
săgeată,saeta,0.23176
salamandră,salamandra,0.05102697
salbă,salvia,0.189367
salivă,saliva,0.053252995
salmon,salmón,0.15299699
salvator,salvador,0.263331
salvie,salvia,0.11986497
sanctuar,santuario,0.028531015
sandal,sandalia,0.126887
sanguină,sangre,0.19864899
sangvin,sangre,0.16720802
șapte,siete,0.004504025
šar,salir,0.456303
sarcasm,sarcasmo,0.05331397
sărind,salir,0.167631
șarpe,sierpe,0.196926
sațietate,saciedad,0.106460035
satrap,sátrapa,0.051045954
saturație,saturación,0.09862
scală,escala,0.043080002
scenă,sainete,0.192052
scenic,escénico,0.0013999939
sceptru,cetro,0.036300004
scorpion,escorpión,0.0035260022
scrot,escroto,0.055388987
scrupul,escrúpulos,0.014927983
sculpta,esculpir,0.05144602
semăna,sembrar,0.19895601
sebum,sebo,0.15948004
seca,seco,0.119459
seci,seco,0.100746006
sec,seco,0.36237
secund,segundo,0.16236997
secundă,segundo,0.132723
semestru,semestre,0.11640495
seminal,seminal,0.059833974
seminar,seminario,0.019828975
semn,enseñar,0.30591598
semnifica,significar,0.018334985
senatoare,senador,0.032620013
seninătate,serenidad,0.006772995
senior,señor,0.14322701
sensibile,sensible,0.12478703
sensual,sensual,0.03730598
șerb,siervo,0.231868
sete,sed,0.13001099
silențios,silencioso,0.06112802
siloz,silo,0.088182986
simula,simular,0.01276201
singur,sendos,0.32419902
sinistra,siniestro,0.28897697
sinuos,sinuoso,0.006422043
situa,situar,0.031610996
sobrietate,sobriedad,0.011889994
socio,socio,0.16146597
solitar,solitario,0.08375597
solubil,soluble,0.025380969
solvent,solvente,0.06458402
sonoritate,sonoridad,0.0012159944
sordid,sórdido,0.059807003
spadă,espada,0.052098006
special,especial,0.008780003
specialitate,especialidad,0.10949701
spectator,espectador,0.016183972
specula,especular,0.12969601
spermă,esperma,0.027678013
spic,espiga,0.06674403
spicul,espiga,0.064935
spin,espina,0.20260003
splendid,espléndido,0.018251985
splendoare,esplendor,0.05556798
spontan,espontáneo,0.09970999
spumă,espuma,0.03335899
spune,exponer,0.38191798
stat,estado,0.022525996
statuar,estatuaria,0.066953
statuară,estatuaria,0.00094103813
statură,estatura,0.119257
staul,establo,0.02976501
steril,estéril,0.0055699944
stimul,estímulo,0.073111
stipula,estipular,0.10151297
stratagemă,estratagema,0.063914
stridie,ostra,0.137811
studios,estudioso,0.520336
stupid,estúpido,0.055718005
sub,so,0.44489098
sublima,sublime,0.024790019
subzista,subsistir,0.081653
suc,jugo,0.11735004
succesoare,sucesor,0.128268
sucub,súcubo,0.11612001
sudoare,sudor,0.042486012
sudori,sudor,0.168396
suficient,suficiente,0.05234897
sulf,azufre,0.031827033
sun,sonar,0.35040802
superficial,superficial,0.06577003
superfluu,superfluo,0.09512496
superstiție,superstición,0.0033049583
superstițios,supersticioso,0.0014080405
susceptibil,susceptible,0.027918994
suspenda,suspender,0.018685043
suspensie,suspensión,0.069867015
tacit,tácito,0.03501001
tact,tacto,0.029511005
tâmplă,templo,0.220168
tandem,tándem,0.058488995
tangibil,tangible,0.012477994
țară,tierra,0.320337
tată,tata,0.46441403
taur,toro,0.12431499
tegument,tegumento,0.010255039
tenace,tenaz,0.016248018
tenacitate,tenacidad,0.019621015
tenie,tenia,0.22189601
teritorial,territorial,0.009750962
termin,terminar,0.05304998
ternar,ternario,0.006506026
teroare,terror,0.044036984
țese,tejer,0.059396
testicul,testículo,0.035884023
tibie,tibia,0.19137403
tigru,tigre,0.08859402
timpan,tímpano,0.012084007
tinctură,tintura,0.03161502
tindă,tender,0.36400598
ținea,tener,0.149854
tipic,típico,0.0076509714
tiran,tirano,0.015387952
tiranic,tiránico,0.03241998
topaz,topacio,0.068063974
torace,tórax,0.0058369637
torent,torrente,0.20879802
tragă,traer,0.199072
transforma,transformar,0.027595043
translucid,translúcido,0.021682024
transmisiune,transmisión,0.008844972
transpune,transponer,0.20811298
traumatic,traumático,0.09547603
triadă,tríada,0.06368399
trib,tribu,0.009483993
tribun,tribuna,0.18297097
trident,tridente,0.059157997
triumfa,triunfo,0.06775099
triunghi,triángulo,0.03435397
trufă,trufa,0.090727985
tub,tubo,0.020532012
tubă,tuba,0.15146598
tumoare,tumor,0.027085006
tumul,túmulo,0.057841033
tumult,tumulto,0.140093
tunică,túnica,0.013717949
turbulent,turbulento,0.017783016
turna,verter,0.07511601
tuse,tos,0.09663099
tutelă,tutela,0.042044014
umanitate,humanidad,0.055711985
umbelă,umbela,0.052709997
umfla,hinchar,0.07094699
umil,humilde,0.06273401
umoare,humor,0.27999398
unde,ond,0.49347502
unghie,uña,0.16642901
universalii,universales,0.045949996
urnă,urna,0.034718007
urzică,ortiga,0.265997
ușor,ligero,0.15878198
uter,útero,0.01691705
uterin,uterino,0.07014102
utilitate,utilidad,0.004109025
uzurpator,usurpador,0.00940299
vad,vado,0.21035701
văduv,viudo,0.01848799
vagin,vagina,0.056635976
vale,valle,0.019120038
valid,válido,0.081306994
vinde,vender,0.004163027
vanilie,vainilla,0.062677026
vanitate,vanidad,0.023469985
vapori,vapor,0.11127299
variațiune,variación,0.006141007
varia,variar,0.0054039955
variolă,viruela,0.028919995
vărsare,derrame,0.37053102
vaso,vaso,0.21805799
vechi,viejo,0.138035
vectoare,vector,0.07756102
vehemență,vehemencia,0.025501966
venă,vena,0.13053802
venin,veneno,0.0040990114
venos,venoso,0.09977001
ventral,ventral,0.046251
ventricul,ventrículo,0.0058100224
verb,verbo,0.073762
vers,verso,0.006480992
vertebră,vértebra,0.048168957
vertebrat,vertebrado,0.042714
vestibul,vestíbulo,0.021487951
vezică,vejiga,0.05315703
veziculă,vesícula,0.055396974
vicar,vicario,0.113961995
vicios,vicioso,0.11055201
video,vídeo,0.0146099925
viespe,avispa,0.18737802
vigil,vigilia,0.13527602
vigilență,vigilancia,0.11366901
viu,viña,0.29068297
vilă,villa,0.15884799
vindeca,reponerse,0.221636
vinicol,vinificación,0.10010302
virtute,virtud,0.07072395
virus,virus,0.0016300082
vită,vida,0.436193
vivacitate,vivacidad,0.06266701
vizită,visitar,0.014016986
voastră,vuestro,0.045769036
volant,volante,0.12685698
vulgar,vulgar,0.057415992
vultur,buitre,0.080504
vulvă,vulva,0.09978598
zăcea,yacer,0.11895099
zel,celo,0.155455
zi,decir,0.39864698
